,iter,loss,score
187,187,1087.532958984375,0.0
188,188,1089.0704345703125,0.0
189,189,1088.8909912109375,0.0
190,190,1088.8365478515625,0.0
191,191,1089.4552001953125,0.0
192,192,1088.2818603515625,0.0
193,193,1089.673095703125,0.0
194,194,1087.6036376953125,0.0
195,195,1088.5565185546875,0.0
196,196,1088.3857421875,0.0
197,197,1089.80419921875,0.0
198,198,1089.547607421875,0.0
199,199,1090.5352783203125,0.0
200,200,1092.4554443359375,0.0
201,201,1088.8533935546875,0.0
202,202,1086.526123046875,0.0
203,203,1090.76953125,0.00390625
204,204,1088.4918212890625,0.0
205,205,1087.489990234375,0.0
206,206,1087.65380859375,0.0
207,207,1088.6446533203125,0.0
208,208,1087.3197021484375,0.0
209,209,1088.342041015625,0.00390625
210,210,1090.472900390625,0.0
211,211,1089.6485595703125,0.0026041667442768812
212,212,1088.2088623046875,0.0
213,213,1087.1798095703125,0.0
214,214,1088.2664794921875,0.0013020833721384406
215,215,1088.775634765625,0.0
216,216,1087.3046875,0.0
217,217,1088.19384765625,0.0
218,218,1089.908203125,0.0
219,219,1086.5550537109375,0.0
220,220,1087.019287109375,0.0
221,221,1088.94921875,0.0
222,222,1086.9669189453125,0.0
223,223,1088.228515625,0.0
224,224,1086.8179931640625,0.0
225,225,1088.6383056640625,0.0
226,226,1090.6318359375,0.0
227,227,1089.009033203125,0.00390625
228,228,1086.7864990234375,0.0
229,229,1090.27587890625,0.0
230,230,1089.819580078125,0.0
231,231,1089.4736328125,0.0
232,232,1085.827880859375,0.0
233,233,1089.74072265625,0.0013020833721384406
234,234,1089.267578125,0.0
235,235,1089.5711669921875,0.0
236,236,1088.9573974609375,0.0
237,237,1086.228759765625,0.0013020833721384406
238,238,1087.9541015625,0.0
239,239,1086.4586181640625,0.0013020833721384406
240,240,1088.6895751953125,0.0
241,241,1089.2584228515625,0.0
242,242,1089.1170654296875,0.0
243,243,1087.8988037109375,0.0
244,244,1088.650390625,0.0
245,245,1089.272216796875,0.0
246,246,1088.443115234375,0.0
247,247,1086.9757080078125,0.0
248,248,1087.4393310546875,0.0
249,249,1089.370849609375,0.0
250,250,1089.64697265625,0.0
251,251,1091.22705078125,0.0
252,252,1089.073974609375,0.0
253,253,1089.364990234375,0.0
254,254,1087.7518310546875,0.0
255,255,1088.4197998046875,0.0
256,256,1087.8023681640625,0.0
257,257,1089.1990966796875,0.0
258,258,1088.2281494140625,0.0
259,259,1089.8302001953125,0.0
260,260,1089.595703125,0.0
261,261,1086.8619384765625,0.0
262,262,1088.8590087890625,0.00390625
263,263,1087.611572265625,0.0
264,264,1087.233154296875,0.0
265,265,1088.017822265625,0.0
266,266,1088.507080078125,0.0
267,267,1088.478271484375,0.0
268,268,1090.0078125,0.0
269,269,1089.5008544921875,0.0
270,270,1087.3240966796875,0.0
271,271,1088.987548828125,0.0
272,272,1089.10595703125,0.0
273,273,1086.5609130859375,0.0
274,274,1089.0458984375,0.0
275,275,1088.5899658203125,0.0
276,276,1089.0426025390625,0.0
277,277,1087.7249755859375,0.0
278,278,1088.77880859375,0.0013020833721384406
279,279,1088.151611328125,0.0
280,280,1088.7037353515625,0.0
281,281,1088.3349609375,0.0
282,282,1089.0418701171875,0.0
283,283,1086.8101806640625,0.0
284,284,1088.2703857421875,0.0
285,285,1085.7408447265625,0.0
286,286,1089.052978515625,0.0
287,287,1088.1116943359375,0.00911458395421505
288,288,1089.5601806640625,0.015625
289,289,1089.553955078125,0.01171875
290,290,1088.066650390625,0.0
291,291,1085.321044921875,0.0
292,292,1088.263916015625,0.0
293,293,1089.5609130859375,0.0052083334885537624
294,294,1087.971435546875,0.0078125
295,295,1086.543212890625,0.00390625
296,296,1088.234619140625,0.00911458395421505
297,297,1087.06689453125,0.0013020833721384406
298,298,1088.3470458984375,0.014322916977107525
299,299,1087.9912109375,0.009114583022892475
300,300,1089.2598876953125,0.01171875
301,301,1088.2724609375,0.00390625
302,302,1089.4520263671875,0.006510416977107525
303,303,1088.0037841796875,0.015625
304,304,1088.8621826171875,0.014322916977107525
305,305,1088.381103515625,0.0052083334885537624
306,306,1086.849365234375,0.0052083334885537624
307,307,1086.9705810546875,0.0442708320915699
308,308,1088.222412109375,0.0468749962747097
309,309,1089.8121337890625,0.0507812537252903
310,310,1090.599853515625,0.0677083283662796
311,311,1087.3133544921875,0.015625
312,312,1087.66259765625,0.02213541604578495
313,313,1087.8790283203125,0.03125
314,314,1084.8636474609375,0.02343750186264515
315,315,1088.076904296875,0.0234375
316,316,1087.0557861328125,0.03125
317,317,1087.140380859375,0.0559895858168602
318,318,1087.673583984375,0.0989583358168602
319,319,1088.58056640625,0.06640625
320,320,1087.60107421875,0.0976562425494194
321,321,1089.460693359375,0.0989583358168602
322,322,1090.77880859375,0.0611979179084301
323,323,1087.6099853515625,0.05078125
324,324,1086.7459716796875,0.0377604179084301
325,325,1089.335693359375,0.0403645858168602
326,326,1088.6259765625,0.0455729141831398
327,327,1088.3017578125,0.0455729141831398
328,328,1086.182861328125,0.0429687537252903
329,329,1089.427001953125,0.0989583358168602
330,330,1088.970947265625,0.09765625
331,331,1086.6201171875,0.1263020932674408
332,332,1086.634765625,0.10546875
333,333,1087.4124755859375,0.1809895932674408
334,334,1089.08251953125,0.0989583283662796
335,335,1090.3951416015625,0.1354166865348816
336,336,1087.739990234375,0.0885416716337204
337,337,1086.2435302734375,0.0885416716337204
338,338,1088.535888671875,0.0742187425494194
339,339,1088.20263671875,0.0742187574505806
340,340,1088.8524169921875,0.0651041641831398
341,341,1088.246337890625,0.0833333358168602
342,342,1088.6461181640625,0.1119791641831398
343,343,1087.800537109375,0.1028645858168602
344,344,1086.350341796875,0.1236979216337204
345,345,1089.3563232421875,0.1263020932674408
346,346,1088.6337890625,0.1080729141831398
347,347,1088.122314453125,0.1328125
348,348,1087.41650390625,0.12890625
349,349,1088.1949462890625,0.1653645783662796
350,350,1088.4033203125,0.1380208283662796
351,351,1085.1021728515625,0.16015625
352,352,1085.773681640625,0.140625
353,353,1089.15966796875,0.140625
354,354,1089.5709228515625,0.1249999925494194
355,355,1088.6962890625,0.1223958432674408
356,356,1089.57958984375,0.1106770858168602
357,357,1086.8165283203125,0.1640625149011612
358,358,1088.0908203125,0.1549479067325592
359,359,1089.7117919921875,0.1380208283662796
360,360,1089.53955078125,0.1705729216337204
361,361,1087.10400390625,0.1536458134651184
362,362,1087.8013916015625,0.1458333283662796
363,363,1088.3123779296875,0.1171875074505806
364,364,1086.934326171875,0.1263020932674408
365,365,1086.97021484375,0.1653645783662796
366,366,1088.79736328125,0.15234375
367,367,1089.049072265625,0.0989583358168602
368,368,1087.893310546875,0.1966145783662796
369,369,1087.52783203125,0.1236979141831398
370,370,1089.95703125,0.1627604067325592
371,371,1087.3995361328125,0.1419270932674408
372,372,1086.7427978515625,0.180989608168602
373,373,1086.3330078125,0.1627604067325592
374,374,1087.5977783203125,0.1471354067325592
375,375,1088.6883544921875,0.0963541716337204
376,376,1088.262939453125,0.157552108168602
377,377,1088.35107421875,0.13671875
378,378,1087.84228515625,0.1067708358168602
379,379,1088.7452392578125,0.0833333358168602
380,380,1086.523193359375,0.1276041716337204
381,381,1088.994873046875,0.1145833283662796
382,382,1085.8756103515625,0.1093750149011612
383,383,1088.6075439453125,0.12890625
384,384,1085.984619140625,0.15234375
385,385,1090.86083984375,0.1731770783662796
386,386,1087.965576171875,0.1770833432674408
387,387,1088.3819580078125,0.18359375
388,388,1089.414794921875,0.1588541567325592
389,389,1087.991943359375,0.1484375
390,390,1086.534912109375,0.1458333432674408
391,391,1089.1192626953125,0.1614583283662796
392,392,1087.5888671875,0.1354166716337204
393,393,1088.331298828125,0.1028645932674408
394,394,1088.1572265625,0.1015625074505806
395,395,1088.5994873046875,0.1080729216337204
396,396,1088.5623779296875,0.140625
397,397,1088.1181640625,0.140625
398,398,1088.972412109375,0.1497395783662796
399,399,1088.26904296875,0.1197916716337204
400,400,1088.093505859375,0.2109374701976776
401,401,1087.6629638671875,0.1419270783662796
402,402,1087.7119140625,0.1588541716337204
403,403,1089.689208984375,0.1302083432674408
404,404,1087.4583740234375,0.1158854216337204
405,405,1087.3970947265625,0.1354166716337204
406,406,1089.9710693359375,0.0911458358168602
407,407,1087.5343017578125,0.1028645858168602
408,408,1090.1995849609375,0.0898437425494194
409,409,1090.3287353515625,0.1276041716337204
410,410,1088.6669921875,0.1575520932674408
411,411,1090.045654296875,0.1002604216337204
412,412,1089.133544921875,0.1484374850988388
413,413,1089.0126953125,0.1432291865348816
414,414,1087.927734375,0.1966145932674408
415,415,1088.744384765625,0.17578125
416,416,1086.824462890625,0.1575520932674408
417,417,1087.008056640625,0.2395833134651184
418,418,1087.7064208984375,0.1770833283662796
419,419,1089.9925537109375,0.1367187649011612
420,420,1089.577880859375,0.11328125
421,421,1088.5145263671875,0.1614583432674408
422,422,1086.9659423828125,0.1276041567325592
423,423,1088.82666015625,0.1106770783662796
424,424,1087.640625,0.1940104365348816
425,425,1087.666259765625,0.2070312649011612
426,426,1086.556640625,0.1640625
427,427,1089.62109375,0.2330729216337204
428,428,1088.6263427734375,0.1575520783662796
429,429,1089.125244140625,0.1640625
430,430,1089.126953125,0.1510416567325592
431,431,1087.3050537109375,0.12890625
432,432,1088.2791748046875,0.1471354216337204
433,433,1088.1629638671875,0.1575520783662796
434,434,1090.756103515625,0.1119791716337204
435,435,1086.717041015625,0.1588541716337204
436,436,1086.9136962890625,0.1640625
437,437,1086.623291015625,0.1197916716337204
438,438,1088.720703125,0.1210937574505806
439,439,1088.8076171875,0.1380208283662796
440,440,1088.530517578125,0.1380208283662796
441,441,1086.497314453125,0.0989583283662796
442,442,1088.5390625,0.1341145634651184
443,443,1087.9237060546875,0.1276041716337204
444,444,1088.118408203125,0.1341145783662796
445,445,1087.318115234375,0.1822916716337204
446,446,1089.4561767578125,0.1861979067325592
447,447,1088.1090087890625,0.1484374850988388
448,448,1088.5797119140625,0.2018229067325592
449,449,1088.5595703125,0.1692708134651184
450,450,1088.5682373046875,0.1289062649011612
451,451,1085.83251953125,0.19921875
452,452,1087.6700439453125,0.1328125
453,453,1088.2802734375,0.18359375
454,454,1087.487548828125,0.1757812649011612
455,455,1089.375732421875,0.1705729216337204
456,456,1088.860595703125,0.18359375
457,457,1088.43359375,0.166666641831398
458,458,1090.056396484375,0.2187500149011612
459,459,1090.297119140625,0.1484374850988388
460,460,1090.1829833984375,0.1406250149011612
461,461,1089.8387451171875,0.16015625
462,462,1088.6077880859375,0.1536458134651184
463,463,1087.144287109375,0.1393229365348816
464,464,1088.3115234375,0.11328125
465,465,1088.3323974609375,0.1302083283662796
466,466,1085.8863525390625,0.1419270932674408
467,467,1087.10888671875,0.1184895932674408
468,468,1089.67578125,0.19140625
469,469,1087.923828125,0.16015625
470,470,1089.2947998046875,0.1953125
471,471,1088.100341796875,0.1497395783662796
472,472,1086.8128662109375,0.1263020932674408
473,473,1089.660400390625,0.2109375149011612
474,474,1090.48876953125,0.1666666716337204
475,475,1089.4656982421875,0.1445312350988388
476,476,1087.7763671875,0.125
477,477,1089.4005126953125,0.1419270783662796
478,478,1088.42578125,0.1223958358168602
479,479,1089.3560791015625,0.1419270932674408
480,480,1088.5968017578125,0.1523437350988388
481,481,1090.4207763671875,0.1627604067325592
482,482,1087.754150390625,0.1705729067325592
483,483,1089.8642578125,0.1562500149011612
484,484,1086.0743408203125,0.1757812649011612
485,485,1088.68798828125,0.1848958432674408
486,486,1087.0728759765625,0.1953125
487,487,1089.2318115234375,0.16796875
488,488,1088.6397705078125,0.1692708432674408
489,489,1086.1856689453125,0.1653645783662796
490,490,1087.1649169921875,0.1744791716337204
491,491,1086.80419921875,0.1640625
492,492,1088.56005859375,0.1640624850988388
493,493,1088.9443359375,0.12890625
494,494,1087.080322265625,0.1848958432674408
495,495,1088.46630859375,0.1328125
496,496,1087.12353515625,0.1848958283662796
497,497,1088.86767578125,0.15625
498,498,1086.55615234375,0.1653645932674408
499,499,1088.66943359375,0.1223958432674408
500,500,1086.621337890625,0.1770833283662796
501,501,1088.645263671875,0.1510416567325592
502,502,1087.064208984375,0.2096354067325592
503,503,1088.62841796875,0.1484375
504,504,1088.9537353515625,0.149739608168602
505,505,1087.2427978515625,0.1575520932674408
506,506,1089.7939453125,0.1575520783662796
507,507,1088.2984619140625,0.1458333283662796
508,508,1087.223876953125,0.1302083432674408
509,509,1088.0443115234375,0.1223958283662796
510,510,1088.81640625,0.140625
511,511,1090.4276123046875,0.1341145932674408
512,512,1087.5689697265625,0.1393229216337204
513,513,1090.400634765625,0.1510416567325592
514,514,1087.05029296875,0.1770833283662796
515,515,1088.742919921875,0.1692708283662796
516,516,1086.29345703125,0.1940104216337204
517,517,1087.3675537109375,0.1953124850988388
518,518,1090.2864990234375,0.1614583283662796
519,519,1086.303955078125,0.1731770783662796
520,520,1088.5452880859375,0.1549479365348816
521,521,1085.5155029296875,0.1627604365348816
522,522,1087.5501708984375,0.15234375
523,523,1088.01171875,0.1393229067325592
524,524,1087.14013671875,0.1705729067325592
525,525,1086.6568603515625,0.1380208283662796
526,526,1086.587158203125,0.1731770932674408
527,527,1088.09228515625,0.1692708283662796
528,528,1086.2296142578125,0.1627604216337204
529,529,1088.62548828125,0.111979179084301
530,530,1087.8173828125,0.1549479216337204
531,531,1090.211181640625,0.15625
532,532,1087.5286865234375,0.1093750074505806
533,533,1090.245849609375,0.13671875
534,534,1089.619384765625,0.1510416716337204
535,535,1088.033203125,0.1210937574505806
536,536,1086.659423828125,0.17578125
537,537,1088.8668212890625,0.1888020932674408
538,538,1088.547119140625,0.1315104365348816
539,539,1088.6807861328125,0.1315104365348816
540,540,1090.3489990234375,0.1822916716337204
541,541,1086.6778564453125,0.1927083283662796
542,542,1087.095703125,0.1341145783662796
543,543,1087.8004150390625,0.1731770932674408
544,544,1087.1514892578125,0.1328125
545,545,1089.0230712890625,0.1354166716337204
546,546,1088.830322265625,0.1197916716337204
547,547,1086.752197265625,0.1419270783662796
548,548,1088.3624267578125,0.1510416716337204
549,549,1086.9796142578125,0.14453125
550,550,1087.0302734375,0.1783854216337204
551,551,1089.2149658203125,0.1341145783662796
552,552,1088.0164794921875,0.1145833432674408
553,553,1087.3587646484375,0.1705729067325592
554,554,1088.316650390625,0.1354166567325592
555,555,1088.537841796875,0.1575520783662796
556,556,1087.023193359375,0.1679687350988388
557,557,1088.095947265625,0.1744791716337204
558,558,1088.3436279296875,0.1484375
559,559,1087.209228515625,0.1328125
560,560,1085.994873046875,0.1770833432674408
561,561,1089.2061767578125,0.1640625
562,562,1087.198486328125,0.1953125
563,563,1088.7874755859375,0.1692708134651184
564,564,1087.32958984375,0.1328125
565,565,1088.4473876953125,0.1705729216337204
566,566,1089.5794677734375,0.16015625
567,567,1087.1455078125,0.1783854216337204
568,568,1087.093017578125,0.16015625
569,569,1086.89599609375,0.1458333432674408
570,570,1086.5711669921875,0.16796875
571,571,1087.1968994140625,0.1393229216337204
572,572,1087.3328857421875,0.1354166716337204
573,573,1088.2305908203125,0.1549479216337204
574,574,1088.3646240234375,0.1731770783662796
575,575,1088.26806640625,0.1744791716337204
576,576,1086.538330078125,0.2096354216337204
577,577,1089.2291259765625,0.1888020634651184
578,578,1088.7088623046875,0.2083333283662796
579,579,1087.3447265625,0.1692708432674408
580,580,1089.9752197265625,0.1875
581,581,1088.326904296875,0.1992187350988388
582,582,1088.8128662109375,0.1731770783662796
583,583,1088.633056640625,0.11328125
584,584,1085.9420166015625,0.1458333283662796
585,585,1088.982666015625,0.1497395932674408
586,586,1088.321533203125,0.1666666567325592
587,587,1089.9525146484375,0.1653645932674408
588,588,1088.6817626953125,0.140625
589,589,1086.1268310546875,0.1497395783662796
590,590,1087.9268798828125,0.1783854067325592
591,591,1089.283935546875,0.1770833283662796
592,592,1087.61669921875,0.1731770932674408
593,593,1087.37353515625,0.1953124850988388
594,594,1086.263671875,0.1614583283662796
595,595,1087.7225341796875,0.1861979067325592
596,596,1088.7811279296875,0.1510416716337204
597,597,1087.821533203125,0.1445312649011612
598,598,1088.108154296875,0.1328125
599,599,1087.4761962890625,0.1536458432674408
600,600,1087.76025390625,0.1627604067325592
601,601,1087.272705078125,0.2161458134651184
602,602,1087.6929931640625,0.16796875
603,603,1089.070068359375,0.16015625
604,604,1087.595458984375,0.19140625
605,605,1087.1241455078125,0.16796875
606,606,1087.8848876953125,0.1848958283662796
607,607,1087.9718017578125,0.1458333283662796
608,608,1088.5496826171875,0.1445312649011612
609,609,1089.0872802734375,0.140625
610,610,1086.2403564453125,0.1666666567325592
611,611,1089.0865478515625,0.1328125
612,612,1088.74755859375,0.1002604216337204
613,613,1087.66259765625,0.0872395858168602
614,614,1087.276611328125,0.1627604067325592
615,615,1087.8380126953125,0.1757812350988388
616,616,1088.6939697265625,0.1510416716337204
617,617,1089.59375,0.171875
618,618,1085.945556640625,0.1783854216337204
619,619,1086.2694091796875,0.2174479067325592
620,620,1088.30810546875,0.1835937350988388
621,621,1088.95849609375,0.1888020932674408
622,622,1088.947265625,0.1744791716337204
623,623,1087.5389404296875,0.1666666716337204
624,624,1086.365478515625,0.2096354067325592
625,625,1088.455322265625,0.11328125
626,626,1087.051513671875,0.1119791641831398
627,627,1085.0107421875,0.0807291716337204
628,628,1089.0849609375,0.125
629,629,1087.234130859375,0.15625
630,630,1088.6544189453125,0.1940104067325592
631,631,1090.045654296875,0.174479141831398
632,632,1087.944580078125,0.2291666567325592
633,633,1086.4010009765625,0.10546875
634,634,1087.0064697265625,0.203125
635,635,1088.3302001953125,0.1458333432674408
636,636,1089.345703125,0.1692708134651184
637,637,1090.8173828125,0.12109375
638,638,1087.5230712890625,0.1614583283662796
639,639,1088.535888671875,0.1627604067325592
640,640,1090.2205810546875,0.1315104365348816
641,641,1087.0653076171875,0.1523437350988388
642,642,1085.20458984375,0.15625
643,643,1088.0753173828125,0.1692708134651184
644,644,1089.02685546875,0.1927083283662796
645,645,1087.8719482421875,0.2174479216337204
646,646,1087.0096435546875,0.1510416716337204
647,647,1088.6845703125,0.16015625
648,648,1088.482177734375,0.1979166567325592
649,649,1086.6383056640625,0.140625
650,650,1087.773681640625,0.1914062350988388
651,651,1087.1885986328125,0.1302083283662796
652,652,1088.490478515625,0.1770833134651184
653,653,1085.9559326171875,0.1796875
654,654,1086.4317626953125,0.16015625
655,655,1088.0919189453125,0.1354166716337204
656,656,1087.1143798828125,0.1744791716337204
657,657,1087.9703369140625,0.1888020783662796
658,658,1087.3916015625,0.1848958134651184
659,659,1088.791015625,0.1302083283662796
660,660,1088.91748046875,0.1432291716337204
661,661,1090.917236328125,0.1705729067325592
662,662,1088.069580078125,0.1692708283662796
663,663,1087.5333251953125,0.15234375
664,664,1087.1707763671875,0.15625
665,665,1088.73095703125,0.2213541567325592
666,666,1087.824462890625,0.1354166716337204
667,667,1088.865478515625,0.15625
668,668,1087.8865966796875,0.1705729216337204
669,669,1087.6790771484375,0.1380208432674408
670,670,1089.2777099609375,0.1601562350988388
671,671,1087.9686279296875,0.1263020932674408
672,672,1087.546142578125,0.1861979067325592
673,673,1089.89306640625,0.1757812649011612
674,674,1088.6085205078125,0.1783854067325592
675,675,1089.4151611328125,0.1276041716337204
676,676,1087.98046875,0.1614583283662796
677,677,1089.027587890625,0.1197916716337204
678,678,1086.81103515625,0.1822916716337204
679,679,1089.6907958984375,0.1835937649011612
680,680,1088.3466796875,0.1875000149011612
681,681,1090.080810546875,0.18359375
682,682,1088.46484375,0.1432291716337204
683,683,1088.3526611328125,0.1484375
684,684,1085.4683837890625,0.1718750149011612
685,685,1086.8310546875,0.1197916716337204
686,686,1088.08642578125,0.1627604067325592
687,687,1089.451171875,0.1666666716337204
688,688,1089.3109130859375,0.1562500149011612
689,689,1089.18212890625,0.2109375149011612
690,690,1089.5328369140625,0.1875
691,691,1088.291748046875,0.1705729067325592
692,692,1088.331298828125,0.22005204856395721
693,693,1088.6556396484375,0.17578125
694,694,1086.9910888671875,0.1419270783662796
695,695,1090.30859375,0.162760391831398
696,696,1087.058349609375,0.2291666716337204
697,697,1087.6297607421875,0.1666666567325592
698,698,1086.052734375,0.1731770783662796
699,699,1088.938720703125,0.125
700,700,1087.4066162109375,0.1822916716337204
701,701,1086.4945068359375,0.1927083432674408
702,702,1086.8232421875,0.1809895783662796
703,703,1086.16650390625,0.1484375
704,704,1088.2874755859375,0.1835937350988388
705,705,1088.697509765625,0.1588541567325592
706,706,1090.353271484375,0.1601562350988388
707,707,1089.09716796875,0.1822916567325592
708,708,1088.889892578125,0.1966145783662796
709,709,1087.08447265625,0.1640625
710,710,1088.833740234375,0.11328125
711,711,1087.7479248046875,0.1809895783662796
712,712,1087.0413818359375,0.1783854067325592
713,713,1087.690185546875,0.180989608168602
714,714,1089.8671875,0.1966145932674408
715,715,1087.0447998046875,0.1471354216337204
716,716,1088.400390625,0.203125
717,717,1087.6456298828125,0.2005208283662796
718,718,1089.103515625,0.1601562649011612
719,719,1086.95751953125,0.1223958358168602
720,720,1089.0943603515625,0.16015625
721,721,1087.8736572265625,0.1341145783662796
722,722,1088.5537109375,0.1249999925494194
723,723,1088.4110107421875,0.0963541641831398
724,724,1089.2752685546875,0.1158854216337204
725,725,1086.833251953125,0.0963541716337204
726,726,1087.7344970703125,0.1380208432674408
727,727,1087.2486572265625,0.1653645783662796
728,728,1088.041748046875,0.1354166716337204
729,729,1087.718017578125,0.1927083283662796
730,730,1089.20263671875,0.14453125
731,731,1088.7843017578125,0.2005208432674408
