,iter,loss,score
146,146,1088.3662109375,0.0
147,147,1087.194091796875,0.0
148,148,1089.2109375,0.0
149,149,1091.08642578125,0.0
150,150,1087.37158203125,0.0
151,151,1088.618408203125,0.0
152,152,1087.6981201171875,0.0
153,153,1088.5816650390625,0.0006510416860692203
154,154,1088.945068359375,0.0
155,155,1089.27587890625,0.0
156,156,1087.824951171875,0.0
157,157,1088.34716796875,0.0
158,158,1089.248046875,0.0
159,159,1089.334228515625,0.0
160,160,1089.1217041015625,0.0
161,161,1088.7618408203125,0.0
162,162,1088.2645263671875,0.0
163,163,1087.93994140625,0.0
164,164,1088.0350341796875,0.0006510416860692203
165,165,1089.49658203125,0.0
166,166,1087.651611328125,0.0
167,167,1086.6656494140625,0.0
168,168,1088.7598876953125,0.0
169,169,1088.3665771484375,0.0
170,170,1087.924072265625,0.0
171,171,1088.56591796875,0.0
172,172,1088.25537109375,0.0
173,173,1090.472900390625,0.0
174,174,1086.3741455078125,0.0
175,175,1087.89990234375,0.0
176,176,1087.6234130859375,0.0
177,177,1088.16748046875,0.0
178,178,1089.555908203125,0.0
179,179,1089.4798583984375,0.0
180,180,1087.6309814453125,0.0
181,181,1087.793701171875,0.0
182,182,1086.970947265625,0.0
183,183,1088.103515625,0.0006510416860692203
184,184,1088.88037109375,0.0
185,185,1088.377685546875,0.0
186,186,1088.98974609375,0.0
187,187,1088.0931396484375,0.0
188,188,1090.44091796875,0.0
189,189,1089.538818359375,0.0
190,190,1088.239013671875,0.0
191,191,1089.4581298828125,0.0
192,192,1088.6192626953125,0.0
193,193,1088.1444091796875,0.0
194,194,1087.2845458984375,0.0
195,195,1088.670654296875,0.0
196,196,1089.2796630859375,0.0
197,197,1088.602294921875,0.0
198,198,1088.5426025390625,0.0
199,199,1089.4322509765625,0.0
200,200,1089.6119384765625,0.0
201,201,1088.682861328125,0.001953125
202,202,1087.8868408203125,0.0
203,203,1088.9754638671875,0.0045572915114462376
204,204,1089.4854736328125,0.0006510416860692203
205,205,1089.021484375,0.001953125
206,206,1087.192626953125,0.0
207,207,1088.6429443359375,0.0
208,208,1087.1578369140625,0.0
209,209,1088.453125,0.001953125
210,210,1089.8525390625,0.001953125
211,211,1088.0618896484375,0.005859375
212,212,1088.0618896484375,0.00390625
213,213,1088.583740234375,0.0
214,214,1087.9970703125,0.0
215,215,1087.8629150390625,0.0
216,216,1088.28466796875,0.009765625
217,217,1088.2503662109375,0.01106770895421505
218,218,1088.850341796875,0.015625
219,219,1086.6951904296875,0.013671874068677425
220,220,1087.3458251953125,0.013671875
221,221,1089.0323486328125,0.0169270820915699
222,222,1087.2041015625,0.0188802070915699
223,223,1088.012939453125,0.02018229104578495
224,224,1087.5223388671875,0.014322916977107525
225,225,1089.201904296875,0.006510416977107525
226,226,1088.2012939453125,0.0305989570915699
227,227,1088.8172607421875,0.0677083283662796
228,228,1087.001708984375,0.0735677033662796
229,229,1089.764892578125,0.1406249850988388
230,230,1089.77734375,0.1100260317325592
231,231,1088.5540771484375,0.1210937425494194
232,232,1087.6744384765625,0.130859375
233,233,1088.6697998046875,0.1191406175494194
234,234,1088.990234375,0.1113281324505806
235,235,1087.9730224609375,0.1230468675494194
236,236,1087.8466796875,0.1048177033662796
237,237,1087.0242919921875,0.083984375
238,238,1086.95751953125,0.1028645858168602
239,239,1086.8125,0.0963541641831398
240,240,1089.1968994140625,0.0826822891831398
241,241,1088.2032470703125,0.1236979216337204
242,242,1087.570068359375,0.1354166865348816
243,243,1087.595458984375,0.1380208283662796
244,244,1088.037353515625,0.1647135317325592
245,245,1088.4483642578125,0.151692733168602
246,246,1087.4227294921875,0.1490885466337204
247,247,1086.32275390625,0.1790364682674408
248,248,1088.2554931640625,0.1497395932674408
249,249,1088.4678955078125,0.1328125149011612
250,250,1088.6231689453125,0.1093749925494194
251,251,1090.552734375,0.1217447817325592
252,252,1088.65478515625,0.1263020932674408
253,253,1088.9427490234375,0.1419270783662796
254,254,1086.9749755859375,0.134765625
255,255,1088.1590576171875,0.134765625
256,256,1087.5677490234375,0.154296875
257,257,1087.9912109375,0.1458333283662796
258,258,1087.8065185546875,0.126953125
259,259,1089.15673828125,0.1419270932674408
260,260,1087.9429931640625,0.1087239533662796
261,261,1086.5455322265625,0.1165364682674408
262,262,1087.656005859375,0.0996093675494194
263,263,1088.3486328125,0.1093749925494194
264,264,1087.0460205078125,0.1393229216337204
265,265,1087.22412109375,0.1686197817325592
266,266,1087.891357421875,0.1640625149011612
267,267,1088.28271484375,0.15625004470348358
268,268,1089.34716796875,0.1490885317325592
269,269,1087.911865234375,0.1367187350988388
270,270,1087.048095703125,0.1432291865348816
271,271,1088.462890625,0.1256510466337204
272,272,1088.064208984375,0.1061197817325592
273,273,1088.1839599609375,0.1009114682674408
274,274,1088.664306640625,0.0859375074505806
275,275,1087.7818603515625,0.1152343675494194
276,276,1087.614013671875,0.1438802033662796
277,277,1087.6953125,0.1399739533662796
278,278,1087.2501220703125,0.150390625
279,279,1087.9295654296875,0.1634114533662796
280,280,1087.8707275390625,0.1718749701976776
281,281,1088.760986328125,0.166666641831398
282,282,1088.2923583984375,0.130859375
283,283,1087.289306640625,0.126953125
284,284,1088.03662109375,0.1249999925494194
285,285,1086.703125,0.1165364682674408
286,286,1088.7216796875,0.1328125
287,287,1088.1278076171875,0.0983072891831398
288,288,1088.40283203125,0.1165364533662796
289,289,1088.4605712890625,0.115234375
290,290,1087.8450927734375,0.1432291716337204
291,291,1086.67626953125,0.1334635317325592
292,292,1087.89013671875,0.1451822966337204
293,293,1089.11376953125,0.1289062350988388
294,294,1088.8258056640625,0.1432291567325592
295,295,1087.179443359375,0.1529948115348816
296,296,1088.0572509765625,0.1712239533662796
297,297,1087.6708984375,0.1621093899011612
298,298,1088.096435546875,0.1393229067325592
299,299,1087.826904296875,0.1399739533662796
300,300,1087.346923828125,0.1341145783662796
301,301,1088.1326904296875,0.133463516831398
302,302,1087.922119140625,0.1529947817325592
303,303,1087.4129638671875,0.1627604365348816
304,304,1088.2523193359375,0.1471354216337204
305,305,1087.516845703125,0.1464843600988388
306,306,1087.7288818359375,0.14453125
307,307,1086.81884765625,0.1412760466337204
308,308,1087.515380859375,0.1276041567325592
309,309,1088.6982421875,0.1373697817325592
310,310,1088.5889892578125,0.127604141831398
311,311,1086.7086181640625,0.1354166567325592
312,312,1087.0242919921875,0.1223958283662796
313,313,1087.7620849609375,0.1165364682674408
314,314,1086.0035400390625,0.1282551884651184
315,315,1087.807861328125,0.1673177033662796
316,316,1088.5474853515625,0.1373697966337204
317,317,1087.345458984375,0.1868489533662796
318,318,1087.1937255859375,0.1660156100988388
319,319,1088.1160888671875,0.1666666567325592
320,320,1088.552978515625,0.1686197817325592
321,321,1087.81103515625,0.1653645783662796
322,322,1089.096435546875,0.1386718600988388
323,323,1087.6068115234375,0.1562500149011612
324,324,1086.661376953125,0.1321614682674408
325,325,1088.7637939453125,0.1210937574505806
326,326,1088.1993408203125,0.1438802182674408
327,327,1087.4375,0.16015625
328,328,1087.229248046875,0.1302083134651184
329,329,1088.986328125,0.1510416716337204
330,330,1088.8153076171875,0.1738281399011612
331,331,1087.4229736328125,0.1744791865348816
332,332,1087.408935546875,0.1855468899011612
333,333,1087.7901611328125,0.1380208283662796
334,334,1089.8658447265625,0.1347655951976776
335,335,1087.843505859375,0.1432291716337204
336,336,1089.0643310546875,0.1028645858168602
337,337,1087.8704833984375,0.1022135391831398
338,338,1088.39013671875,0.1276041567325592
339,339,1087.8138427734375,0.12890625
340,340,1088.3076171875,0.1744791716337204
341,341,1086.94091796875,0.1549479067325592
342,342,1089.09765625,0.168619766831398
343,343,1086.6217041015625,0.1673176884651184
344,344,1086.654541015625,0.1848958283662796
345,345,1088.949462890625,0.138671875
346,346,1087.6905517578125,0.1367187350988388
347,347,1088.8463134765625,0.1334635317325592
348,348,1087.1514892578125,0.1165364682674408
349,349,1088.697998046875,0.1080729216337204
350,350,1088.255859375,0.12890625
351,351,1085.468505859375,0.1588541716337204
352,352,1087.3170166015625,0.1725260615348816
353,353,1088.677734375,0.15234375
354,354,1088.2384033203125,0.1634114533662796
355,355,1087.9903564453125,0.1848958283662796
356,356,1087.638427734375,0.1686198115348816
357,357,1088.15673828125,0.215494766831398
358,358,1088.5177001953125,0.1842447966337204
359,359,1089.8255615234375,0.1569010466337204
360,360,1088.5609130859375,0.1875000149011612
361,361,1087.71435546875,0.1536458283662796
362,362,1088.2581787109375,0.16015625
363,363,1088.1148681640625,0.1549479216337204
364,364,1086.4630126953125,0.1438802033662796
365,365,1087.0850830078125,0.1881510466337204
366,366,1088.19873046875,0.1529947966337204
367,367,1089.1722412109375,0.1276041567325592
368,368,1087.44384765625,0.1341145783662796
369,369,1088.9305419921875,0.1419270783662796
370,370,1088.1680908203125,0.1888020932674408
371,371,1088.2890625,0.1302083283662796
372,372,1087.411865234375,0.134765625
373,373,1087.924560546875,0.1458333283662796
374,374,1086.677490234375,0.134765625
375,375,1088.5509033203125,0.1399739682674408
376,376,1088.31787109375,0.1673177182674408
377,377,1087.921630859375,0.1757812649011612
378,378,1087.896728515625,0.1471354067325592
379,379,1088.8021240234375,0.1666666567325592
380,380,1087.4482421875,0.15234375
381,381,1089.52734375,0.1595052033662796
382,382,1087.176025390625,0.1575520932674408
383,383,1089.2669677734375,0.162109375
384,384,1087.209228515625,0.1536458134651184
385,385,1089.6844482421875,0.1529947817325592
386,386,1088.40869140625,0.1393229067325592
387,387,1088.6634521484375,0.1438802033662796
388,388,1088.0989990234375,0.147135391831398
389,389,1088.120849609375,0.1861979216337204
390,390,1087.1744384765625,0.1490885466337204
391,391,1088.1175537109375,0.1595052182674408
392,392,1088.32421875,0.12890625
393,393,1088.2100830078125,0.1380208283662796
394,394,1087.221435546875,0.1536458432674408
395,395,1088.7132568359375,0.1425781399011612
396,396,1088.482666015625,0.1321614533662796
397,397,1088.383056640625,0.138671875
398,398,1088.2218017578125,0.1458333432674408
399,399,1086.333740234375,0.1373697966337204
400,400,1088.402099609375,0.137369766831398
401,401,1087.8023681640625,0.1692708283662796
402,402,1086.788818359375,0.1666666567325592
403,403,1088.732177734375,0.1692708432674408
404,404,1088.9478759765625,0.1660156548023224
405,405,1087.8944091796875,0.14778649806976318
406,406,1087.446044921875,0.1328125
407,407,1086.8326416015625,0.1282552033662796
408,408,1089.249267578125,0.102864570915699
409,409,1089.31884765625,0.1178385466337204
410,410,1086.7532958984375,0.1022135466337204
411,411,1088.726318359375,0.1484375
412,412,1088.970947265625,0.141276016831398
413,413,1088.3048095703125,0.1608072966337204
414,414,1087.285888671875,0.1985677182674408
415,415,1087.021240234375,0.158854141831398
416,416,1087.3875732421875,0.1341145783662796
417,417,1086.985107421875,0.1601562649011612
418,418,1087.5523681640625,0.1634114533662796
419,419,1090.0653076171875,0.1399739682674408
420,420,1088.88427734375,0.1497395783662796
421,421,1087.935546875,0.1725260317325592
422,422,1087.823486328125,0.162109375
423,423,1087.868896484375,0.1796875
424,424,1086.62548828125,0.1770833432674408
425,425,1088.25341796875,0.1516927033662796
426,426,1086.3603515625,0.146484375
427,427,1088.5845947265625,0.1341145932674408
428,428,1088.850341796875,0.1419270932674408
429,429,1088.4560546875,0.1145833432674408
430,430,1088.526123046875,0.134765625
431,431,1088.025146484375,0.1139322891831398
432,432,1088.88720703125,0.1354166716337204
433,433,1088.2728271484375,0.1653645783662796
434,434,1088.2728271484375,0.1595052182674408
435,435,1088.0279541015625,0.1197916716337204
436,436,1086.947265625,0.1699218600988388
437,437,1087.7705078125,0.1341145783662796
438,438,1088.645751953125,0.1263020783662796
439,439,1087.653076171875,0.1432291567325592
440,440,1087.9647216796875,0.1204427108168602
441,441,1086.4720458984375,0.166015625
442,442,1089.8121337890625,0.1562500149011612
443,443,1087.79248046875,0.1445312649011612
444,444,1087.7972412109375,0.1673177182674408
445,445,1087.9892578125,0.1432291567325592
446,446,1087.72216796875,0.1770833283662796
447,447,1086.1214599609375,0.1712239533662796
448,448,1088.6256103515625,0.1692708134651184
449,449,1087.773193359375,0.1484375
450,450,1087.615234375,0.1328124850988388
451,451,1086.5087890625,0.1705729067325592
452,452,1087.952880859375,0.1360677182674408
453,453,1087.659912109375,0.1425781399011612
454,454,1087.89404296875,0.1276041716337204
455,455,1088.494873046875,0.1842448115348816
456,456,1089.0142822265625,0.134765625
457,457,1087.8924560546875,0.1614583283662796
458,458,1088.9908447265625,0.138671875
459,459,1088.189453125,0.1705729067325592
460,460,1089.7978515625,0.1614583432674408
461,461,1088.43798828125,0.1276041716337204
462,462,1088.052001953125,0.1438802182674408
463,463,1088.3609619140625,0.1295572817325592
464,464,1088.1116943359375,0.1764322966337204
465,465,1087.443115234375,0.1725260317325592
466,466,1086.87890625,0.1471354067325592
467,467,1087.025390625,0.1725260615348816
468,468,1089.599609375,0.1888020634651184
469,469,1086.7530517578125,0.1901041567325592
470,470,1088.5675048828125,0.1875000149011612
471,471,1087.9761962890625,0.1855468899011612
472,472,1087.0045166015625,0.1536458283662796
473,473,1088.7568359375,0.140625
474,474,1089.2330322265625,0.1126302033662796
475,475,1089.1395263671875,0.126953125
476,476,1087.0499267578125,0.107421875
477,477,1090.091796875,0.1393229067325592
478,478,1087.6956787109375,0.1634114384651184
479,479,1089.006103515625,0.1464843600988388
480,480,1087.7716064453125,0.1751302033662796
481,481,1089.2314453125,0.1725260615348816
482,482,1088.813232421875,0.1705729365348816
483,483,1088.025634765625,0.1842447966337204
484,484,1087.5013427734375,0.1731770932674408
485,485,1087.6278076171875,0.1471354216337204
486,486,1086.582763671875,0.1380208134651184
487,487,1089.747314453125,0.1223958283662796
488,488,1088.953857421875,0.1341145932674408
489,489,1088.2421875,0.1302083283662796
490,490,1088.7489013671875,0.1608072966337204
491,491,1086.9700927734375,0.1562499850988388
492,492,1087.6854248046875,0.1647135317325592
493,493,1088.44775390625,0.1673177033662796
494,494,1087.685791015625,0.1471354216337204
495,495,1088.7784423828125,0.158203125
496,496,1088.449951171875,0.1393229067325592
497,497,1088.5218505859375,0.1295572966337204
498,498,1087.7059326171875,0.110677070915699
499,499,1088.799072265625,0.1061197891831398
500,500,1086.3511962890625,0.130859375
501,501,1089.4859619140625,0.12890625
502,502,1088.2415771484375,0.1341145932674408
503,503,1089.2342529296875,0.1217447891831398
504,504,1088.7501220703125,0.123046875
505,505,1086.7513427734375,0.1471354067325592
506,506,1089.5142822265625,0.1217447817325592
507,507,1088.502685546875,0.1263020783662796
508,508,1088.137451171875,0.138671875
509,509,1088.2724609375,0.1295572817325592
510,510,1088.37744140625,0.1152343600988388
511,511,1089.627685546875,0.1477864384651184
512,512,1087.9034423828125,0.134765625
513,513,1088.8621826171875,0.1328125
514,514,1086.6971435546875,0.126953125
515,515,1088.53955078125,0.1295572817325592
516,516,1088.4498291015625,0.1184895858168602
517,517,1088.25,0.1484375149011612
518,518,1088.255859375,0.1334635466337204
519,519,1086.9583740234375,0.1263020783662796
520,520,1088.90478515625,0.1230468675494194
521,521,1087.7344970703125,0.1425781100988388
522,522,1087.4027099609375,0.1347656100988388
523,523,1088.8653564453125,0.1432291567325592
524,524,1087.233154296875,0.1334635317325592
525,525,1087.158203125,0.1764322817325592
526,526,1087.1700439453125,0.1438802033662796
527,527,1088.265380859375,0.17578125
528,528,1085.955322265625,0.1634114682674408
529,529,1088.074462890625,0.1373698115348816
530,530,1087.564697265625,0.1490885317325592
531,531,1088.4296875,0.1464843899011612
532,532,1087.0526123046875,0.1204427182674408
533,533,1089.139404296875,0.1165364533662796
534,534,1088.5927734375,0.1263020783662796
535,535,1087.657958984375,0.1197916567325592
536,536,1086.8927001953125,0.13671875
537,537,1088.406494140625,0.1419270634651184
538,538,1087.320068359375,0.1445312350988388
539,539,1088.254638671875,0.1230468675494194
540,540,1089.7607421875,0.1523437649011612
541,541,1086.9776611328125,0.1634114533662796
542,542,1087.6968994140625,0.154296875
543,543,1087.262939453125,0.1464843600988388
544,544,1086.1741943359375,0.1321614533662796
545,545,1088.6602783203125,0.1256510317325592
546,546,1087.71630859375,0.1471354216337204
547,547,1086.6683349609375,0.134765625
548,548,1087.6788330078125,0.1477864533662796
549,549,1087.26416015625,0.1113281175494194
550,550,1087.168212890625,0.1302083283662796
551,551,1088.9427490234375,0.1354166567325592
552,552,1086.64404296875,0.1419270783662796
553,553,1087.9453125,0.1647135615348816
554,554,1085.8519287109375,0.1601562798023224
555,555,1087.4468994140625,0.1386718600988388
556,556,1087.035888671875,0.1529947817325592
557,557,1088.11083984375,0.158203125
558,558,1086.948486328125,0.1249999925494194
559,559,1087.3323974609375,0.1536458283662796
560,560,1087.1317138671875,0.1295572817325592
561,561,1087.9757080078125,0.12890625
562,562,1088.1180419921875,0.161458358168602
563,563,1088.818359375,0.1699218451976776
564,564,1087.1668701171875,0.1985677033662796
565,565,1088.0836181640625,0.146484375
566,566,1088.52099609375,0.1191406324505806
567,567,1087.1400146484375,0.1210937425494194
568,568,1087.5009765625,0.1269531100988388
569,569,1088.40673828125,0.1223958283662796
570,570,1086.357177734375,0.1295572817325592
571,571,1087.134033203125,0.1367187350988388
572,572,1086.3538818359375,0.1419270783662796
573,573,1088.1951904296875,0.1549479216337204
574,574,1088.56982421875,0.1490885466337204
575,575,1087.805908203125,0.1542968899011612
576,576,1085.92431640625,0.1536458432674408
577,577,1087.9798583984375,0.1516926884651184
578,578,1087.01708984375,0.1289062350988388
579,579,1087.486328125,0.1263020783662796
580,580,1089.4530029296875,0.1243489533662796
581,581,1087.9019775390625,0.1263020932674408
582,582,1088.7760009765625,0.1302083432674408
583,583,1087.651123046875,0.1438802033662796
584,584,1087.1644287109375,0.162109375
585,585,1088.0599365234375,0.15885420143604279
586,586,1088.72998046875,0.1660156399011612
587,587,1089.33544921875,0.1536458283662796
588,588,1087.8424072265625,0.1406249850988388
589,589,1086.5709228515625,0.1165364533662796
590,590,1086.613037109375,0.119140625
591,591,1087.80517578125,0.1158854067325592
592,592,1087.1119384765625,0.126953125
593,593,1087.322509765625,0.1614583283662796
594,594,1085.4664306640625,0.13671875
595,595,1088.1768798828125,0.1516927033662796
596,596,1089.21923828125,0.1490885466337204
597,597,1088.283203125,0.142578125
598,598,1087.50927734375,0.1770833283662796
599,599,1087.733642578125,0.1191406175494194
600,600,1086.377685546875,0.1523437350988388
601,601,1086.4061279296875,0.1276041567325592
602,602,1087.48095703125,0.1236979141831398
603,603,1088.28271484375,0.1451822966337204
604,604,1087.2821044921875,0.125
605,605,1086.9808349609375,0.1569010466337204
606,606,1086.9420166015625,0.1582030951976776
607,607,1087.6475830078125,0.1725260615348816
608,608,1086.965087890625,0.1770833283662796
609,609,1087.4879150390625,0.1679687350988388
610,610,1087.1112060546875,0.1673177182674408
611,611,1088.776611328125,0.1354166716337204
612,612,1088.773681640625,0.158203125
613,613,1087.940185546875,0.1666666567325592
614,614,1087.7685546875,0.1653645932674408
615,615,1088.4351806640625,0.1171875
616,616,1088.40869140625,0.133463516831398
617,617,1088.50390625,0.1302083283662796
618,618,1087.2041015625,0.1621093600988388
619,619,1088.0242919921875,0.1132812574505806
620,620,1087.1593017578125,0.1888020932674408
621,621,1089.2611083984375,0.1393229216337204
622,622,1089.3603515625,0.158854141831398
623,623,1087.7059326171875,0.1673177182674408
624,624,1086.8026123046875,0.1653645783662796
625,625,1087.922119140625,0.1002604141831398
626,626,1086.483154296875,0.1139322817325592
627,627,1085.918701171875,0.1009114608168602
628,628,1088.1622314453125,0.1256510317325592
629,629,1087.525146484375,0.1438801884651184
630,630,1087.5665283203125,0.1686197817325592
631,631,1087.23291015625,0.1933593899011612
632,632,1088.342041015625,0.1471354216337204
633,633,1085.742919921875,0.130208358168602
634,634,1087.4180908203125,0.1666666716337204
635,635,1089.27978515625,0.150390625
636,636,1088.29052734375,0.1347656100988388
637,637,1088.8590087890625,0.1223958283662796
638,638,1086.5814208984375,0.1347656100988388
639,639,1088.5283203125,0.1575520932674408
640,640,1088.9124755859375,0.1744791567325592
641,641,1086.2138671875,0.1497395634651184
642,642,1087.890625,0.15625
643,643,1087.258056640625,0.1549479216337204
644,644,1087.02978515625,0.1425781399011612
645,645,1088.6595458984375,0.1822916865348816
646,646,1086.4471435546875,0.1634114682674408
647,647,1088.102294921875,0.1666666865348816
648,648,1087.3638916015625,0.1223958358168602
649,649,1087.08349609375,0.1406250149011612
650,650,1087.65380859375,0.1321614533662796
651,651,1088.2105712890625,0.1328125
652,652,1087.2059326171875,0.1555989533662796
653,653,1086.0076904296875,0.1595052182674408
654,654,1086.1572265625,0.171875
655,655,1087.862548828125,0.1588541567325592
656,656,1087.637451171875,0.1249999925494194
657,657,1087.1312255859375,0.1933593600988388
658,658,1087.056640625,0.142578125
659,659,1088.6927490234375,0.1582031100988388
660,660,1088.13037109375,0.1608072817325592
661,661,1089.331787109375,0.1555989533662796
662,662,1087.86962890625,0.1861979365348816
663,663,1088.007568359375,0.16015625
664,664,1086.9808349609375,0.150390625
665,665,1089.371337890625,0.1445312649011612
666,666,1087.677978515625,0.150390625
667,667,1088.4595947265625,0.1601562350988388
668,668,1087.3236083984375,0.1614583432674408
669,669,1087.015625,0.1679687649011612
670,670,1087.8040771484375,0.1484374850988388
671,671,1087.3427734375,0.1601562798023224
672,672,1087.517578125,0.166015625
673,673,1087.9683837890625,0.1582031100988388
674,674,1087.4505615234375,0.1529948115348816
675,675,1088.4869384765625,0.1445312350988388
676,676,1087.667236328125,0.1445312350988388
677,677,1088.0611572265625,0.125
678,678,1087.68798828125,0.1451822966337204
679,679,1088.7437744140625,0.1464843899011612
680,680,1088.2001953125,0.1406249850988388
681,681,1088.4554443359375,0.1796875
682,682,1088.7322998046875,0.1562499850988388
683,683,1088.3450927734375,0.1249999925494194
684,684,1086.8031005859375,0.1647135317325592
685,685,1086.460205078125,0.1399739384651184
686,686,1088.350341796875,0.1510416716337204
687,687,1088.9300537109375,0.1367187649011612
688,688,1088.0224609375,0.1341145932674408
689,689,1090.1900634765625,0.1223958283662796
690,690,1087.0269775390625,0.16796875
691,691,1086.951171875,0.15625
692,692,1087.271484375,0.1523437350988388
693,693,1087.6514892578125,0.1100260391831398
694,694,1088.126708984375,0.1595052033662796
695,695,1089.1429443359375,0.1575520932674408
696,696,1086.84765625,0.1595052182674408
697,697,1087.6419677734375,0.1914062649011612
698,698,1085.8564453125,0.1608072966337204
699,699,1088.238037109375,0.1699218899011612
700,700,1087.4832763671875,0.1666666865348816
701,701,1087.1116943359375,0.1712239682674408
702,702,1087.9072265625,0.1419270634651184
703,703,1087.593994140625,0.13671875
704,704,1089.1097412109375,0.1354166716337204
705,705,1087.3935546875,0.1354166567325592
706,706,1089.254150390625,0.1399739533662796
707,707,1087.380126953125,0.1588541716337204
708,708,1088.51904296875,0.1438802182674408
709,709,1087.230224609375,0.1946614682674408
710,710,1087.72216796875,0.1946614682674408
711,711,1088.365966796875,0.1477864682674408
